PKUID,ID,ROW,COL,SS,bay_heads_GHB_index
4240,0,58,40,-0.36239223042503,0
4241,0,58,41,-0.359245440457016,0
4242,0,58,42,-0.351172016002238,0
4243,0,58,43,-0.322370985057205,0
4244,0,58,44,-0.290390865877271,0
4245,0,58,45,-0.266776507720351,0
4246,0,58,46,-0.246127080870792,0
4247,0,58,47,-0.224260535323992,0
4248,0,58,48,-0.208421895513311,0
4249,0,58,49,-0.180796584114432,0
4250,0,58,50,-0.173838767688721,0
4251,0,58,51,-0.132671915343963,0
4252,0,58,52,-0.101767684565857,0
4253,0,58,53,-0.0909452692139894,0
4254,0,58,54,-0.0835108348401263,0
4255,0,58,55,-0.0727560870582238,0
4256,0,58,56,-0.0767242377623916,0
4257,0,58,57,-0.0629300999571569,0
4258,0,58,58,-0.0546854512649588,0
4259,0,58,59,-0.0513887196430005,0
4260,0,58,60,0,1
4261,0,58,61,0,1
4262,0,58,62,0,1
4263,0,58,63,0,1
4264,0,58,64,0,1
4265,0,58,65,0,1
4266,0,58,66,0,1
4267,0,58,67,0,1
4268,0,58,68,0,1
4269,0,58,69,0,1
4270,0,58,70,0,1
4271,0,58,71,0,1
4272,0,58,72,0,1
4273,0,58,73,0,1
4274,0,58,74,0,1
4275,0,58,75,0,1
4276,0,58,76,0,1
4277,0,58,77,0,1
4278,0,58,78,0,1
4279,0,58,79,0,1
4280,0,58,80,0.0167562495926177,1
4281,0,58,81,0.0370842572010588,1
4282,0,58,82,0.0529814654146321,1
4283,0,58,83,0.0627651611575857,1
4284,0,58,84,0.0684338365681469,1
4285,0,58,85,0.0698193510761485,1
4286,0,58,86,0.0693272249773145,1
4287,0,58,87,0.0678250874625519,1
4288,0,58,88,0.0663838248001412,1
4289,0,58,89,0.0650728977052495,1
4290,0,58,90,0.0644176276400685,1
4291,0,58,91,0.0639900929527357,1
4292,0,58,92,0.0635041175410151,1
4293,0,58,93,0.0632639504037797,1
4294,0,58,94,0.0630936290835962,1
4295,0,58,95,0.0628708900185302,1
4296,0,58,96,0.0626635312801227,1
4297,0,58,97,0.0626719893189147,1
4298,0,58,98,0.0629925132961944,1
4299,0,58,99,0.0636162568116561,1
4300,0,58,100,0.0643550870008767,1
4301,0,57,1,0.628865638747811,1
4302,0,57,2,0.584533936344087,1
4303,0,57,3,0.545430294238031,1
4304,0,57,4,0.502568172290921,1
4305,0,57,5,0.464752259664237,1
4306,0,57,6,0.437591646332294,1
4307,0,57,7,0.412023010663688,1
4308,0,57,8,0.390941562596709,1
4309,0,57,9,0.374812133610249,1
4310,0,57,10,0.357402279507369,1
4311,0,57,11,0.341886464040726,1
4312,0,57,12,0.322697781957686,1
4313,0,57,13,0.300188914872706,1
4314,0,57,14,0.2776192962192,1
4315,0,57,15,0.24947097315453,1
4316,0,57,16,0.223244887078181,1
4317,0,57,17,0.191867751535028,1
4318,0,57,18,0.158567995065823,1
4319,0,57,19,0.128579195588827,1
4320,0,57,20,0.0954768017400056,1
4321,0,57,21,0.0686121046892367,1
4322,0,57,22,0.0563928979099728,1
4323,0,57,23,0.0542352329357527,1
4324,0,57,24,0.0575833559269086,1
4325,0,57,25,0.0607509042602032,1
4326,0,57,26,0.0594794505741447,1
4327,0,57,27,0.0497245906153694,1
4328,0,57,28,0.0230626391467013,1
4329,0,57,29,-0.025897489795625,0
4330,0,57,30,-0.117218774859793,0
4331,0,57,31,-0.239062634063885,0
4332,0,57,32,-0.335820761974901,0
4333,0,57,33,-0.338944092392921,0
4334,0,57,34,-0.353102969471365,0
4335,0,57,35,-0.362914216239005,0
4336,0,57,36,-0.36531191971153,0
4337,0,57,37,-0.371343926992267,0
4338,0,57,38,-0.374004994053394,0
4339,0,57,39,-0.372917706612498,0
4340,0,57,40,-0.370379410684109,0
4341,0,57,41,-0.371109526604414,0
4342,0,57,42,-0.351995812729001,0
4343,0,57,43,-0.328273804392666,0
4344,0,57,44,-0.302337478846312,0
4345,0,57,45,-0.275967855937779,0
4346,0,57,46,-0.248476337175816,0
4347,0,57,47,-0.224425477674231,0
4348,0,57,48,-0.207914649043232,0
4349,0,57,49,-0.184899940853938,0
4350,0,57,50,-0.166270534973592,0
4351,0,57,51,-0.139843497192487,0
4352,0,57,52,-0.105072103673592,0
4353,0,57,53,-0.0910098601598293,0
4354,0,57,54,-0.0856341519393027,0
4355,0,57,55,-0.0631454046815634,0
4356,0,57,56,-0.0745887433877215,0
4357,0,57,57,-0.0640240542707033,0
4358,0,57,58,-0.0554543980979361,0
4359,0,57,59,-0.0511849488830194,0
4360,0,57,60,0,1
4361,0,57,61,0,1
4362,0,57,62,0,1
4363,0,57,63,0,1
4364,0,57,64,0,1
4365,0,57,65,0,1
4366,0,57,66,0,1
4367,0,57,67,0,1
4368,0,57,68,0,1
4369,0,57,69,0,1
4370,0,57,70,0,1
4371,0,57,71,0,1
4372,0,57,72,0,1
4373,0,57,73,0,1
4374,0,57,74,0,1
4375,0,57,75,0,1
4376,0,57,76,0,1
4377,0,57,77,0,1
4378,0,57,78,0,1
4379,0,57,79,0.00975767955605988,1
4380,0,57,80,0.0291929398372304,1
4381,0,57,81,0.0464801474590786,1
4382,0,57,82,0.0591466245241463,1
4383,0,57,83,0.0666297595016658,1
4384,0,57,84,0.0707860455149785,1
4385,0,57,85,0.071578316623345,1
4386,0,57,86,0.0704157975269482,1
4387,0,57,87,0.0681577851064503,1
4388,0,57,88,0.0661846675211564,1
4389,0,57,89,0.0646586925722659,1
4390,0,57,90,0.0640384077560157,1
4391,0,57,91,0.0638198992237449,1
4392,0,57,92,0.0636008782312274,1
4393,0,57,93,0.0633534046355635,1
4394,0,57,94,0.0630072501953691,1
4395,0,57,95,0.0626823697239161,1
4396,0,57,96,0.0625198673806153,1
4397,0,57,97,0.0625631840084679,1
4398,0,57,98,0.06314156006556,1
4399,0,57,99,0.0639899641973898,1
4400,0,57,100,0.06485323572997,1
4401,0,56,1,0.630866955965757,1
4402,0,56,2,0.582531207241118,1
4403,0,56,3,0.539448792114854,1
4404,0,56,4,0.491884936112911,1
4405,0,56,5,0.4507652441971,1
4406,0,56,6,0.423665634356439,1
4407,0,56,7,0.40027196565643,1
4408,0,56,8,0.381557336077094,1
4409,0,56,9,0.367431266233325,1
4410,0,56,10,0.352182794827968,1
4411,0,56,11,0.33845645096153,1
4412,0,56,12,0.321100678760558,1
4413,0,56,13,0.300001798197627,1
4414,0,56,14,0.278510634787381,1
4415,0,56,15,0.251382959075272,1
4416,0,56,16,0.22591108083725,1
4417,0,56,17,0.195630721980706,1
4418,0,56,18,0.163912688847631,1
4419,0,56,19,0.135231226333417,1
4420,0,56,20,0.104032744769938,1
4421,0,56,21,0.0805825567804277,1
4422,0,56,22,0.0698480579303578,1
4423,0,56,23,0.0661063631414436,1
4424,0,56,24,0.0671402118168771,1
4425,0,56,25,0.068740134476684,1
4426,0,56,26,0.0672784940106794,1
4427,0,56,27,0.0569184726919048,1
4428,0,56,28,0.0298621801048284,0
4429,0,56,29,-0.020638790160092,0
4430,0,56,30,-0.116400230035651,0
4431,0,56,31,-0.250348854577169,0
4432,0,56,32,-0.33685550512746,0
4433,0,56,33,-0.343725273851305,0
4434,0,56,34,-0.357131866272539,0
4435,0,56,35,-0.364633715245873,0
4436,0,56,36,-0.374536081682891,0
4437,0,56,37,-0.379373272415251,0
4438,0,56,38,-0.380258070770651,0
4439,0,56,39,-0.379234215244651,0
4440,0,56,40,-0.374504295643419,0
4441,0,56,41,-0.366134699434042,0
4442,0,56,42,-0.35064900573343,0
4443,0,56,43,-0.335474987514317,0
4444,0,56,44,-0.322354191914201,0
4445,0,56,45,-0.299092394765466,0
4446,0,56,46,-0.262805665144697,0
4447,0,56,47,-0.237783363088965,0
4448,0,56,48,-0.216735623311251,0
4449,0,56,49,-0.191855832701549,0
4450,0,56,50,-0.173913485137746,0
4451,0,56,51,-0.15032872883603,0
4452,0,56,52,-0.112509871716611,0
4453,0,56,53,-0.0975237373495474,0
4454,0,56,54,-0.0909788463031873,0
4455,0,56,55,-0.0604235897772014,0
4456,0,56,56,-0.0573461357271299,0
4457,0,56,57,-0.0643999415333383,0
4458,0,56,58,-0.0557176346774213,0
4459,0,56,59,-0.0505842732382007,0
4460,0,56,60,0,1
4461,0,56,61,0,1
4462,0,56,62,0,1
4463,0,56,63,0,1
4464,0,56,64,0,1
4465,0,56,65,0,1
4466,0,56,66,0,1
4467,0,56,67,0,1
4468,0,56,68,0,1
4469,0,56,69,0,1
4470,0,56,70,0,1
4471,0,56,71,0,1
4472,0,56,72,0,1
4473,0,56,73,0,1
4474,0,56,74,0,1
4475,0,56,75,0,1
4476,0,56,76,0,1
4477,0,56,77,0,1
4478,0,56,78,0.00869089397383505,1
4479,0,56,79,0.0284606463828823,1
4480,0,56,80,0.046375955134863,1
4481,0,56,81,0.060386806842871,1
4482,0,56,82,0.0691938127856702,1
4483,0,56,83,0.0735871907090768,1
4484,0,56,84,0.0752241503214464,1
4485,0,56,85,0.0746485934359953,1
4486,0,56,86,0.0722150050569326,1
4487,0,56,87,0.0686784908175468,1
4488,0,56,88,0.0657894286559895,1
4489,0,56,89,0.0645420692162588,1
4490,0,56,90,0.0643927650526166,1
4491,0,56,91,0.0644122449448332,1
4492,0,56,92,0.0641857902519405,1
4493,0,56,93,0.0637409540358931,1
4494,0,56,94,0.0630729955155402,1
4495,0,56,95,0.0626475110184401,1
4496,0,56,96,0.0625888149952516,1
4497,0,56,97,0.0626733996905386,1
4498,0,56,98,0.0633454585913569,1
4499,0,56,99,0.064376232214272,1
4500,0,56,100,0.0654922310495749,1
4501,0,55,1,0.633346937596798,1
4502,0,55,2,0.581099562346935,1
4503,0,55,3,0.53432247415185,1
4504,0,55,4,0.482320650480688,1
4505,0,55,5,0.43806326482445,1
4506,0,55,6,0.411061696242541,1
4507,0,55,7,0.389946928713471,1
4508,0,55,8,0.373338062781841,1
4509,0,55,9,0.360943790525198,1
4510,0,55,10,0.347771989647299,1
4511,0,55,11,0.335992488544434,1
4512,0,55,12,0.320765674579889,1
4513,0,55,13,0.300821884535253,1
4514,0,55,14,0.279947156086564,1
4515,0,55,15,0.253523194929585,1
4516,0,55,16,0.228765925159678,1
4517,0,55,17,0.199077011086047,1
4518,0,55,18,0.16791390418075,1
4519,0,55,19,0.14001215423923,1
4520,0,55,20,0.11011639633216,1
4521,0,55,21,0.0884004385443404,1
4522,0,55,22,0.0784415522357449,1
4523,0,55,23,0.0744077854324132,1
4524,0,55,24,0.0746699962764978,1
4525,0,55,25,0.0750771538587287,1
4526,0,55,26,0.0717920842580497,1
4527,0,55,27,0.0597053929814138,1
4528,0,55,28,0.0374518140451983,0
4529,0,55,29,-0.0189381364261862,0
4530,0,55,30,-0.117211854259949,0
4531,0,55,31,-0.228097964311019,0
4532,0,55,32,-0.320916517404839,0
4533,0,55,33,-0.351599290501326,0
4534,0,55,34,-0.368007208220661,0
4535,0,55,35,-0.374122901353985,0
4536,0,55,36,-0.381814291700721,0
4537,0,55,37,-0.388239230494946,0
4538,0,55,38,-0.39488253928721,0
4539,0,55,39,-0.393669401761144,0
4540,0,55,40,-0.3858861210756,0
4541,0,55,41,-0.368733737617731,0
4542,0,55,42,-0.348980775568634,0
4543,0,55,43,-0.337693913374096,0
4544,0,55,44,-0.332021387759596,0
4545,0,55,45,-0.313379555474967,0
4546,0,55,46,-0.2789236898534,0
4547,0,55,47,-0.249000505078584,0
4548,0,55,48,-0.228188062319532,0
4549,0,55,49,-0.201949283480644,0
4550,0,55,50,-0.181192975724116,0
4551,0,55,51,-0.154290087055415,0
4552,0,55,52,-0.120081179426052,0
4553,0,55,53,-0.100841616513208,0
4554,0,55,54,-0.0904546804958954,0
4555,0,55,55,-0.0556393297738396,0
4556,0,55,56,-0.0505264736711979,0
4557,0,55,57,-0.0568054378964007,0
4558,0,55,58,-0.0550077682128176,0
4559,0,55,59,-0.0500055126030929,0
4560,0,55,60,0,1
4561,0,55,61,0,1
4562,0,55,62,0,1
4563,0,55,63,0,1
4564,0,55,64,0,1
4565,0,55,65,0,1
4566,0,55,66,0,1
4567,0,55,67,0,1
4568,0,55,68,0,1
4569,0,55,69,0,1
4570,0,55,70,0,1
4571,0,55,71,0,1
4572,0,55,72,0,1
4573,0,55,73,0,1
4574,0,55,74,0,1
4575,0,55,75,0,1
4576,0,55,76,0,1
4577,0,55,77,0.00790810610510562,1
4578,0,55,78,0.0255540270154597,1
4579,0,55,79,0.0459876365493983,1
4580,0,55,80,0.0637371094198897,1
4581,0,55,81,0.0741651821881533,1
4582,0,55,82,0.0786929988535121,1
4583,0,55,83,0.0801894965115935,1
4584,0,55,84,0.0797205675626174,1
4585,0,55,85,0.0781137249432504,1
4586,0,55,86,0.0747217719908804,1
4587,0,55,87,0.0700761798070744,1
4588,0,55,88,0.0663125689607114,1
4589,0,55,89,0.065607956959866,1
4590,0,55,90,0.0659301454434171,1
4591,0,55,91,0.0660814996808767,1
4592,0,55,92,0.0656899786554277,1
4593,0,55,93,0.064354061265476,1
4594,0,55,94,0.0633277731249109,1
4595,0,55,95,0.0628917809808627,1
4596,0,55,96,0.0627659289166331,1
4597,0,55,97,0.0630000743549317,1
4598,0,55,98,0.0636468867305666,1
4599,0,55,99,0.0647244373103604,1
4600,0,55,100,0.0661199474707246,1
4601,0,54,1,0.637181166559458,1
4602,0,54,2,0.580587058328092,1
4603,0,54,3,0.530263967812061,1
4604,0,54,4,0.475024494342506,1
4605,0,54,5,0.428329424932599,1
4606,0,54,6,0.400428701657802,1
4607,0,54,7,0.3800337924622,1
4608,0,54,8,0.364677411969751,1
4609,0,54,9,0.353781174402684,1
4610,0,54,10,0.342844318598509,1
4611,0,54,11,0.333334242459387,1
4612,0,54,12,0.320609455462545,1
4613,0,54,13,0.302006578072906,1
4614,0,54,14,0.281819415278733,1
4615,0,54,15,0.256181314820424,1
4616,0,54,16,0.232251814333722,1
4617,0,54,17,0.203189469641075,1
4618,0,54,18,0.172191554913297,1
4619,0,54,19,0.144263661466539,1
4620,0,54,20,0.114242949639447,1
4621,0,54,21,0.0931449703639373,1
4622,0,54,22,0.0844803482759744,1
4623,0,54,23,0.0812007901258767,1
4624,0,54,24,0.0810435409657657,1
4625,0,54,25,0.0797032654518262,1
4626,0,54,26,0.0736061581410468,1
4627,0,54,27,0.0580982936662622,1
4628,0,54,28,0.0321732499178324,0
4629,0,54,29,-0.0339345227257581,0
4630,0,54,30,-0.135058214422315,0
4631,0,54,31,-0.256813774351031,0
4632,0,54,32,-0.345750680658966,0
4633,0,54,33,-0.357685637194663,0
4634,0,54,34,-0.373257961124182,0
4635,0,54,35,-0.382239771541208,0
4636,0,54,36,-0.388250505086035,0
4637,0,54,37,-0.397650495171547,0
4638,0,54,38,-0.409159580245614,0
4639,0,54,39,-0.407764711882919,0
4640,0,54,40,-0.397581421304494,0
4641,0,54,41,-0.385924826841801,0
4642,0,54,42,-0.365941303316504,0
4643,0,54,43,-0.344938036054373,0
4644,0,54,44,-0.330148622393608,0
4645,0,54,45,-0.318193295039237,0
4646,0,54,46,-0.293568282853812,0
4647,0,54,47,-0.266589011065662,0
4648,0,54,48,-0.242283881641924,0
4649,0,54,49,-0.213943447684869,0
4650,0,54,50,-0.190013052662835,0
4651,0,54,51,-0.16646853974089,0
4652,0,54,52,-0.133091375231743,0
4653,0,54,53,-0.111376571585424,0
4654,0,54,54,-0.0929920783964917,0
4655,0,54,55,-0.0584852020838298,0
4656,0,54,56,-0.0509237630758435,0
4657,0,54,57,-0.0508791641332209,0
4658,0,54,58,-0.0536918435245752,0
4659,0,54,59,-0.0515441744937561,0
4660,0,54,60,0,1
4661,0,54,61,0,1
4662,0,54,62,0,1
4663,0,54,63,0,1
4664,0,54,64,0,1
4665,0,54,65,0,1
4666,0,54,66,0,1
4667,0,54,67,0,1
4668,0,54,68,0,1
4669,0,54,69,0,1
4670,0,54,70,0,1
4671,0,54,71,0,1
4672,0,54,72,0,1
4673,0,54,73,0,1
4674,0,54,74,0,1
4675,0,54,75,0,1
4676,0,54,76,0,1
4677,0,54,77,0.0158057030566852,1
4678,0,54,78,0.0404974838311318,1
4679,0,54,79,0.0635353891411796,1
4680,0,54,80,0.0801413092995062,1
4681,0,54,81,0.0870684947585687,1
4682,0,54,82,0.0877878457540646,1
4683,0,54,83,0.0867105504730716,1
4684,0,54,84,0.0842231354909018,1
4685,0,54,85,0.0820028020534664,1
4686,0,54,86,0.078487945953384,1
4687,0,54,87,0.0739073295844719,1
4688,0,54,88,0.0704074671957642,1
4689,0,54,89,0.0693477304885164,1
4690,0,54,90,0.0688352278666571,1
4691,0,54,91,0.0682141742436215,1
4692,0,54,92,0.0672304347390309,1
4693,0,54,93,0.0659119475167245,1
4694,0,54,94,0.0646215265151113,1
4695,0,54,95,0.0637160904007033,1
4696,0,54,96,0.063281123759225,1
4697,0,54,97,0.0633475090144202,1
4698,0,54,98,0.06390986579936,1
4699,0,54,99,0.065099042491056,1
4700,0,54,100,0.0669023505179211,1
4701,0,53,1,0.641089205630124,1
4702,0,53,2,0.581001768819988,1
4703,0,53,3,0.52826483361423,1
4704,0,53,4,0.471915004309267,1
4705,0,53,5,0.425111899618059,1
4706,0,53,6,0.395254967268556,1
4707,0,53,7,0.372282036580145,1
4708,0,53,8,0.356740341987461,1
4709,0,53,9,0.34692614665255,1
4710,0,53,10,0.337687634397298,1
4711,0,53,11,0.329678541980684,1
4712,0,53,12,0.318439485039562,1
4713,0,53,13,0.301799090579152,1
4714,0,53,14,0.283132519572973,1
4715,0,53,15,0.258747931104153,1
4716,0,53,16,0.235647614812478,1
4717,0,53,17,0.207838907139376,1
4718,0,53,18,0.177405144320801,1
4719,0,53,19,0.148605391848832,1
4720,0,53,20,0.116081886808388,1
4721,0,53,21,0.0943574709817767,1
4722,0,53,22,0.0873760742833838,1
4723,0,53,23,0.0858065254287794,1
4724,0,53,24,0.0854488370241597,1
4725,0,53,25,0.0812074547866359,1
4726,0,53,26,0.0700433707097545,1
4727,0,53,27,0.0487002247537021,1
4728,0,53,28,0.010216612637123,0
4729,0,53,29,-0.0608251075027511,0
4730,0,53,30,-0.163711096276529,0
4731,0,53,31,-0.298449557507411,0
4732,0,53,32,-0.359383215196431,0
4733,0,53,33,-0.359465877525508,0
4734,0,53,34,-0.376784483902156,0
4735,0,53,35,-0.396707765292376,0
4736,0,53,36,-0.392929416149855,0
4737,0,53,37,-0.401695026550442,0
4738,0,53,38,-0.408641181886196,0
4739,0,53,39,-0.40751915704459,0
4740,0,53,40,-0.399805340915918,0
4741,0,53,41,-0.386490262113512,0
4742,0,53,42,-0.368668120820075,0
4743,0,53,43,-0.346798245795071,0
4744,0,53,44,-0.334520726464689,0
4745,0,53,45,-0.316158657893538,0
4746,0,53,46,-0.292362959589809,0
4747,0,53,47,-0.266475206241012,0
4748,0,53,48,-0.247743405867368,0
4749,0,53,49,-0.222561162896454,0
4750,0,53,50,-0.19714708533138,0
4751,0,53,51,-0.171628045383841,0
4752,0,53,52,-0.136087706661783,0
4753,0,53,53,-0.114644852117635,0
4754,0,53,54,-0.0955880420515314,0
4755,0,53,55,-0.0639747139648534,0
4756,0,53,56,-0.0496682009543292,0
4757,0,53,57,-0.0437858858495019,0
4758,0,53,58,-0.0468393741757609,0
4759,0,53,59,-0.0496957550058141,0
4760,0,53,60,0,1
4761,0,53,61,0,1
4762,0,53,62,0,1
4763,0,53,63,0,1
4764,0,53,64,0,1
4765,0,53,65,0,1
4766,0,53,66,0,1
4767,0,53,67,0,1
4768,0,53,68,0,1
4769,0,53,69,0,1
4770,0,53,70,0,1
4771,0,53,71,0,1
4772,0,53,72,0,1
4773,0,53,73,0,1
4774,0,53,74,0,1
4775,0,53,75,0,1
4776,0,53,76,0,1
4777,0,53,77,0.0205721482707304,1
4778,0,53,78,0.0509354253881611,1
4779,0,53,79,0.0741928637144156,1
4780,0,53,80,0.0865048569394276,1
4781,0,53,81,0.0921791730215773,1
4782,0,53,82,0.0926190097816288,1
4783,0,53,83,0.0906847243895754,1
4784,0,53,84,0.0872594515094534,1
4785,0,53,85,0.0852501913905144,1
4786,0,53,86,0.0826417962089181,1
4787,0,53,87,0.079135141801089,1
4788,0,53,88,0.0765635273419321,1
4789,0,53,89,0.0744041969301179,1
4790,0,53,90,0.072560903034173,1
4791,0,53,91,0.0710906769381836,1
4792,0,53,92,0.0694355182349682,1
4793,0,53,93,0.0678937798365951,1
4794,0,53,94,0.0661063625011593,1
4795,0,53,95,0.0645555250812322,1
4796,0,53,96,0.0636127963662148,1
4797,0,53,97,0.0633967217290774,1
4798,0,53,98,0.0639630513032898,1
4799,0,53,99,0.0654334063874558,1
4800,0,53,100,0.0677538317395374,1
4801,0,52,1,0.644482692703605,1
4802,0,52,2,0.58121323864907,1
4803,0,52,3,0.526045145001262,1
4804,0,52,4,0.46801182674244,1
4805,0,52,5,0.420249971561134,1
4806,0,52,6,0.388916538562626,1
4807,0,52,7,0.364522338844836,1
4808,0,52,8,0.349174163769931,1
4809,0,52,9,0.340416243765503,1
4810,0,52,10,0.332814434077591,1
4811,0,52,11,0.326316701248288,1
4812,0,52,12,0.316551978234202,1
4813,0,52,13,0.301544821355492,1
4814,0,52,14,0.28406217508018,1
4815,0,52,15,0.260625572875142,1
4816,0,52,16,0.238357511349022,1
4817,0,52,17,0.212468222947791,1
4818,0,52,18,0.183618236565962,1
4819,0,52,19,0.154377235565335,1
4820,0,52,20,0.118600698886439,1
4821,0,52,21,0.0956257204525173,1
4822,0,52,22,0.0894236509921029,1
4823,0,52,23,0.088895897846669,1
4824,0,52,24,0.0879070323426276,1
4825,0,52,25,0.0798757667653263,1
4826,0,52,26,0.0623992700711824,1
4827,0,52,27,0.0350919158136094,0
4828,0,52,28,-0.0158112138597062,0
4829,0,52,29,-0.0923978099017404,0
4830,0,52,30,-0.206511577474885,0
4831,0,52,31,-0.338480290956795,0
4832,0,52,32,-0.367565708700567,0
4833,0,52,33,-0.36429524468258,0
4834,0,52,34,-0.388590381015092,0
4835,0,52,35,-0.407657188829035,0
4836,0,52,36,-0.397965762764215,0
4837,0,52,37,-0.405034692026675,0
4838,0,52,38,-0.411604445893317,0
4839,0,52,39,-0.409041035920382,0
4840,0,52,40,-0.402666469104588,0
4841,0,52,41,-0.391868786886334,0
4842,0,52,42,-0.370273809414357,0
4843,0,52,43,-0.34827462490648,0
4844,0,52,44,-0.332748174667358,0
4845,0,52,45,-0.313487465959042,0
4846,0,52,46,-0.293688494246453,0
4847,0,52,47,-0.265425978694111,0
4848,0,52,48,-0.247556038666517,0
4849,0,52,49,-0.223989738151431,0
4850,0,52,50,-0.203408107394353,0
4851,0,52,51,-0.172016364289448,0
4852,0,52,52,-0.140421873889863,0
4853,0,52,53,-0.117269013426267,0
4854,0,52,54,-0.0945124140707776,0
4855,0,52,55,-0.0661756967310794,0
4856,0,52,56,-0.0482473151641898,0
4857,0,52,57,-0.0392347453744151,0
4858,0,52,58,-0.0398534912383184,0
4859,0,52,59,-0.0482602590345778,0
4860,0,52,60,0,1
4861,0,52,61,0,1
4862,0,52,62,0,1
4863,0,52,63,0,1
4864,0,52,64,0,1
4865,0,52,65,0,1
4866,0,52,66,0,1
4867,0,52,67,0,1
4868,0,52,68,0,1
4869,0,52,69,0,1
4870,0,52,70,0,1
4871,0,52,71,0,1
4872,0,52,72,0,1
4873,0,52,73,0,1
4874,0,52,74,0,1
4875,0,52,75,0,1
4876,0,52,76,0,1
4877,0,52,77,0.0261680308176437,1
4878,0,52,78,0.0597717783530243,1
4879,0,52,79,0.0822368176886812,1
4880,0,52,80,0.0905592575436458,1
4881,0,52,81,0.0937119408044964,1
4882,0,52,82,0.0933109344914556,1
4883,0,52,83,0.0913200018694624,1
4884,0,52,84,0.0886757222469896,1
4885,0,52,85,0.0874402812914923,1
4886,0,52,86,0.0858703473350033,1
4887,0,52,87,0.083381651667878,1
4888,0,52,88,0.0814424959244207,1
4889,0,52,89,0.0786663416074589,1
4890,0,52,90,0.0761693139793351,1
4891,0,52,91,0.0744006085442379,1
4892,0,52,92,0.0722188497893512,1
4893,0,52,93,0.0700399103807285,1
4894,0,52,94,0.0675817156443372,1
4895,0,52,95,0.0654144386062399,1
4896,0,52,96,0.0639248603256419,1
4897,0,52,97,0.0633906984003261,1
4898,0,52,98,0.0640449452912435,1
4899,0,52,99,0.0659474468557164,1
4900,0,52,100,0.0688107494497672,1
4901,0,51,1,0.648440980352461,1
4902,0,51,2,0.580587826669216,1
4903,0,51,3,0.521583203226328,1
4904,0,51,4,0.459970050491393,1
4905,0,51,5,0.409628126770258,1
4906,0,51,6,0.377089879941195,1
4907,0,51,7,0.35317294113338,1
4908,0,51,8,0.339298708364367,1
4909,0,51,9,0.33227117266506,1
4910,0,51,10,0.327038746327162,1
4911,0,51,11,0.322929108515382,1
4912,0,51,12,0.315872355829924,1
4913,0,51,13,0.302212782204151,1
4914,0,51,14,0.28500708239153,1
4915,0,51,15,0.261380290146917,1
4916,0,51,16,0.239456462673843,1
4917,0,51,17,0.214692146750167,1
4918,0,51,18,0.187920234631747,1
4919,0,51,19,0.161423991434276,1
4920,0,51,20,0.128786683431827,1
4921,0,51,21,0.106984731508419,1
4922,0,51,22,0.0981009596725926,1
4923,0,51,23,0.0930319350445643,1
4924,0,51,24,0.0880301918368787,1
4925,0,51,25,0.0749519430100918,1
4926,0,51,26,0.0504972540948074,0
4927,0,51,27,0.0142065495067527,0
4928,0,51,28,-0.0507329359679716,0
4929,0,51,29,-0.138298299396411,0
4930,0,51,30,-0.243347082287073,0
4931,0,51,31,-0.359125098679215,0
4932,0,51,32,-0.384836255107075,0
4933,0,51,33,-0.385811022482812,0
4934,0,51,34,-0.395183198619634,0
4935,0,51,35,-0.401620568707585,0
4936,0,51,36,-0.398975644260645,0
4937,0,51,37,-0.40731910802424,0
4938,0,51,38,-0.412716986611485,0
4939,0,51,39,-0.409773971419781,0
4940,0,51,40,-0.399576065596193,0
4941,0,51,41,-0.391844052821398,0
4942,0,51,42,-0.37467102939263,0
4943,0,51,43,-0.358043064828962,0
4944,0,51,44,-0.33919938467443,0
4945,0,51,45,-0.317895581945777,0
4946,0,51,46,-0.297923213802278,0
4947,0,51,47,-0.274756763596088,0
4948,0,51,48,-0.250042429193854,0
4949,0,51,49,-0.219785136869177,0
4950,0,51,50,-0.203645839821547,0
4951,0,51,51,-0.180603832704946,0
4952,0,51,52,-0.157390352105722,0
4953,0,51,53,-0.120669677155092,0
4954,0,51,54,-0.0890927476575598,0
4955,0,51,55,-0.0670849762391299,0
4956,0,51,56,-0.0479570378083736,0
4957,0,51,57,-0.0382019213284366,0
4958,0,51,58,-0.0324255924206227,0
4959,0,51,59,0,1
4960,0,51,60,0,1
4961,0,51,61,0,1
4962,0,51,62,0,1
4963,0,51,63,0,1
4964,0,51,64,0,1
4965,0,51,65,0,1
4966,0,51,66,0,1
4967,0,51,67,0,1
4968,0,51,68,0,1
4969,0,51,69,0,1
4970,0,51,70,0,1
4971,0,51,71,0,1
4972,0,51,72,0,1
4973,0,51,73,0,1
4974,0,51,74,0,1
4975,0,51,75,0,1
4976,0,51,76,0,1
4977,0,51,77,0.0262172438306152,1
4978,0,51,78,0.0610243928385898,1
4979,0,51,79,0.0820602165767923,1
4980,0,51,80,0.0885469240602106,1
4981,0,51,81,0.0910452334210277,1
4982,0,51,82,0.0910248549189419,1
4983,0,51,83,0.0898255544016138,1
4984,0,51,84,0.0892093715956435,1
4985,0,51,85,0.0885851148050278,1
4986,0,51,86,0.0876131664263085,1
4987,0,51,87,0.0866407051216811,1
4988,0,51,88,0.08608309016563,1
4989,0,51,89,0.0833408978069201,1
4990,0,51,90,0.0804840039927512,1
4991,0,51,91,0.0785990585573018,1
4992,0,51,92,0.0759802813408896,1
