PKUID,ID,ROW,COL,SS,seawater_heads_GHB_GHB_INDEX
4753,0,53,53,-4.70043894648552,0
4754,0,53,54,-3.91910972446203,0
4755,0,53,55,-2.62296326458454,0
4756,0,53,56,-2.03639623709023,0
4757,0,53,57,-1.79522131383419,0
4758,0,53,58,-1.92041433602571,0
4759,0,53,59,-2.03752595745027,0
4760,0,53,60,-2.05568539351225,1
4761,0,53,61,-2.02458946034312,1
4762,0,53,62,-1.87885146029294,1
4763,0,53,63,-1.65976632386446,1
4764,0,53,64,-1.54574957676232,1
4765,0,53,65,-1.51424375921488,1
4766,0,53,66,-1.52223580516875,1
4767,0,53,67,-1.04968553129584,1
4768,0,53,68,-0.816444847732782,1
4769,0,53,69,-0.793109748512506,1
4770,0,53,70,-0.749135085381567,1
4771,0,53,71,-0.607511345297098,1
4772,0,53,72,-0.739671785384417,1
4773,0,53,73,-0.864849022589624,1
4774,0,53,74,-0.713746234308928,1
4775,0,53,75,-2.04634822532535,1
4776,0,53,76,-0.841965814528521,1
4777,0,53,77,0.843458076706156,1
4778,0,53,78,2.08835243433714,1
4779,0,53,79,3.04190743342042,1
4780,0,53,80,3.54669913649559,1
4781,0,53,81,3.77934608235955,1
4782,0,53,82,3.79737939685583,1
4783,0,53,83,3.71807369217277,1
4784,0,53,84,3.57763749733567,1
4785,0,53,85,3.49525786563754,1
4786,0,53,86,3.38831364735961,1
4787,0,53,87,3.24454083666205,1
4788,0,53,88,3.13910461589694,1
4789,0,53,89,3.05057206004858,1
4790,0,53,90,2.97499702125788,1
4791,0,53,91,2.91471773386002,1
4792,0,53,92,2.84685624018312,1
4793,0,53,93,2.7836449816823,1
4794,0,53,94,2.71036085486412,1
4795,0,53,95,2.64677651971579,1
4796,0,53,96,2.60812464728951,1
4797,0,53,97,2.59926558285952,1
4798,0,53,98,2.6224850974977,1
4799,0,53,99,2.68276964873075,1
4800,0,53,100,2.77790708839893,1
4801,0,52,1,26.4237903654575,1
4802,0,52,2,23.8297426998615,1
4803,0,52,3,21.5678508877754,1
4804,0,52,4,19.1884849667549,1
4805,0,52,5,17.2302488088608,1
4806,0,52,6,15.9455780386925,1
4807,0,52,7,14.9454158991575,1
4808,0,52,8,14.3161407113075,1
4809,0,52,9,13.9570659697056,1
4810,0,52,10,13.6453918665648,1
4811,0,52,11,13.3789847642183,1
4812,0,52,12,12.9786310791969,1
4813,0,52,13,12.3633377104998,1
4814,0,52,14,11.6465491652489,1
4815,0,52,15,10.6856483817101,1
4816,0,52,16,9.77265794575214,1
4817,0,52,17,8.71119712293148,1
4818,0,52,18,7.52834769338369,1
4819,0,52,19,6.32946660369635,1
4820,0,52,20,4.86262866854668,1
4821,0,52,21,3.92065451666713,1
4822,0,52,22,3.66636969894171,1
4823,0,52,23,3.64473180472851,1
4824,0,52,24,3.60418830439448,1
4825,0,52,25,3.27490643411875,1
4826,0,52,26,2.55837007239461,1
4827,0,52,27,1.43876854260452,0
4828,0,52,28,-0.648259765264811,0
4829,0,52,29,-3.78831020742655,0
4830,0,52,30,-8.46697463840246,0
4831,0,52,31,-13.8776918798685,0
4832,0,52,32,-15.0701940208673,0
4833,0,52,33,-14.9361050724983,0
4834,0,52,34,-15.9322056472301,0
4835,0,52,35,-16.7139447629452,0
4836,0,52,36,-16.3165962994099,0
4837,0,52,37,-16.6064223349094,0
4838,0,52,38,-16.8757821917534,0
4839,0,52,39,-16.7706822752953,0
4840,0,52,40,-16.5093251764774,0
4841,0,52,41,-16.0666202753782,0
4842,0,52,42,-15.1812261641026,0
4843,0,52,43,-14.2792595624924,0
4844,0,52,44,-13.6426750719547,0
4845,0,52,45,-12.8529860973358,0
4846,0,52,46,-12.0412281453609,0
4847,0,52,47,-10.8824651539326,0
4848,0,52,48,-10.1497975587845,0
4849,0,52,49,-9.18357926607132,0
4850,0,52,50,-8.33973243832588,0
4851,0,52,51,-7.05267091095448,0
4852,0,52,52,-5.75729681551456,0
4853,0,52,53,-4.80802954733372,0
4854,0,52,54,-3.8750089854002,0
4855,0,52,55,-2.71320355311036,0
4856,0,52,56,-1.97813992388546,0
4857,0,52,57,-1.60862455517054,0
4858,0,52,58,-1.63399314321578,0
4859,0,52,59,-1.97867062501609,0
4860,0,52,60,-2.05119283124804,1
4861,0,52,61,-2.00149604305625,1
4862,0,52,62,-1.88613940402865,1
4863,0,52,63,-1.64833784848452,1
4864,0,52,64,-1.51642962545156,1
4865,0,52,65,-1.49743471760303,1
4866,0,52,66,-0.940697306767106,1
4867,0,52,67,-0.813081986270845,1
4868,0,52,68,-0.822902600280941,1
4869,0,52,69,-0.744684546254575,1
4870,0,52,70,-0.754284462891519,1
4871,0,52,71,-1.036396978423,1
4872,0,52,72,-1.19338478706777,1
4873,0,52,73,-1.59601382445544,1
4874,0,52,74,-1.15265213698149,1
4875,0,52,75,-1.57346689328551,1
4876,0,52,76,-0.74160018384282,1
4877,0,52,77,1.07288926886395,1
4878,0,52,78,2.45064289867878,1
4879,0,52,79,3.37170951813459,1
4880,0,52,80,3.71292956918478,1
4881,0,52,81,3.84218956157565,1
4882,0,52,82,3.82574829086661,1
4883,0,52,83,3.74412008747458,1
4884,0,52,84,3.6357046328485,1
4885,0,52,85,3.58505154028535,1
4886,0,52,86,3.52068423852324,1
4887,0,52,87,3.41864772513509,1
4888,0,52,88,3.33914234116673,1
4889,0,52,89,3.22532000765204,1
4890,0,52,90,3.12294187396765,1
4891,0,52,91,3.05042496696115,1
4892,0,52,92,2.96097283065319,1
4893,0,52,93,2.87163633480668,1
4894,0,52,94,2.77085030823946,1
4895,0,52,95,2.68199196830392,1
4896,0,52,96,2.62091927602887,1
4897,0,52,97,2.59901863336563,1
4898,0,52,98,2.62584275379777,1
4899,0,52,99,2.70384531840682,1
4900,0,52,100,2.8212407194078,1
4901,0,51,1,26.5860803127289,1
4902,0,51,2,23.8041008710861,1
4903,0,51,3,21.3849112987518,1
4904,0,51,4,18.8587720096111,1
4905,0,51,5,16.7947532832623,1
4906,0,51,6,15.460685133934,1
4907,0,51,7,14.4800905883312,1
4908,0,51,8,13.9112469851971,1
4909,0,51,9,13.6231181174517,1
4910,0,51,10,13.4085885733366,1
4911,0,51,11,13.2400934249163,1
4912,0,51,12,12.9507665783167,1
4913,0,51,13,12.3907240629196,1
4914,0,51,14,11.6852903366089,1
4915,0,51,15,10.7165917754173,1
4916,0,51,16,9.81771492958069,1
4917,0,51,17,8.8023779541254,1
4918,0,51,18,7.70472960919142,1
4919,0,51,19,6.61838366091251,1
4920,0,51,20,5.28025401383638,1
4921,0,51,21,4.3863740041852,1
4922,0,51,22,4.02213936671615,1
4923,0,51,23,3.81430933251977,1
4924,0,51,24,3.60923784598708,1
4925,0,51,25,3.07302967086434,1
4926,0,51,26,2.07038740999997,0
4927,0,51,27,0.582468532476923,0
4928,0,51,28,-2.08005038555712,0
4929,0,51,29,-5.67023025453091,0
4930,0,51,30,-9.97723034769297,0
4931,0,51,31,-14.7241290509701,0
4932,0,51,32,-15.7782863974571,0
4933,0,51,33,-15.8182518482208,0
4934,0,51,34,-16.2025111615658,0
4935,0,51,35,-16.4664433002472,0
4936,0,51,36,-16.3580014407635,0
4937,0,51,37,-16.7000834941864,0
4938,0,51,38,-16.9213964045048,0
4939,0,51,39,-16.8007328510284,0
4940,0,51,40,-16.3826186954975,0
4941,0,51,41,-16.0656060874462,0
4942,0,51,42,-15.3615122437477,0
4943,0,51,43,-14.6797657459974,0
4944,0,51,44,-13.907174706459,0
4945,0,51,45,-13.0337188988924,0
4946,0,51,46,-12.2148517370224,0
4947,0,51,47,-11.2650273293257,0
4948,0,51,48,-10.2517395764589,0
4949,0,51,49,-9.01119060814381,0
4950,0,51,50,-8.34947937726974,0
4951,0,51,51,-7.40475714951754,0
4952,0,51,52,-6.45300450176001,0
4953,0,51,53,-4.94745679944754,0
4954,0,51,54,-3.65280264988542,0
4955,0,51,55,-2.75048402696848,0
4956,0,51,56,-1.96623853780329,0
4957,0,51,57,-1.56627877242863,0
4958,0,51,58,-1.32944928854704,0
4959,0,51,59,-1.73389638215303,1
4960,0,51,60,-1.97650579735637,1
4961,0,51,61,-2.02407975867391,1
4962,0,51,62,-1.91528069786727,1
4963,0,51,63,-1.70867491513491,1
4964,0,51,64,-1.46648587659001,1
4965,0,51,65,-0.877049904782325,1
4966,0,51,66,-0.756076252087951,1
4967,0,51,67,-0.813008436001837,1
4968,0,51,68,-0.769869229756296,1
4969,0,51,69,-0.784397839568555,1
4970,0,51,70,-0.89485205989331,1
4971,0,51,71,-1.62856001779437,1
4972,0,51,72,-1.41488698869944,1
4973,0,51,73,-1.70744013227522,1
4974,0,51,74,-0.939220807515085,1
4975,0,51,75,-1.01627236045897,1
4976,0,51,76,-0.929704942413082,1
4977,0,51,77,1.07490700203925,1
4978,0,51,78,2.50200010277331,1
4979,0,51,79,3.36446887254715,1
4980,0,51,80,3.63042388856411,1
4981,0,51,81,3.73285455256701,1
4982,0,51,82,3.73201905936003,1
4983,0,51,83,3.68284773081541,1
4984,0,51,84,3.65758422017097,1
4985,0,51,85,3.63198971748352,1
4986,0,51,86,3.59213980659842,1
4987,0,51,87,3.55226888880134,1
4988,0,51,88,3.529406696558,1
4989,0,51,89,3.41697680950165,1
4990,0,51,90,3.29984416440129,1
4991,0,51,91,3.22256137430668,1
4992,0,51,92,3.11519151180983,1
4993,0,51,93,3.0085783302784,1
4994,0,51,94,2.87841461226344,1
4995,0,51,95,2.751445569098,1
4996,0,51,96,2.65692292153835,1
4997,0,51,97,2.60973250493407,1
4998,0,51,98,2.64269905164838,1
4999,0,51,99,2.75355788320303,1
5000,0,51,100,2.90181276202202,1
5001,0,50,1,26.7468775510788,1
5002,0,50,2,23.7168294489384,1
5003,0,50,3,21.0964618623257,1
5004,0,50,4,18.3657767176628,1
5005,0,50,5,16.1318808048964,1
5006,0,50,6,14.753438770771,1
5007,0,50,7,13.8948739469051,1
5008,0,50,8,13.4496048986912,1
5009,0,50,9,13.2562719732523,1
5010,0,50,10,13.1527904421091,1
5011,0,50,11,13.0956901013851,1
5012,0,50,12,12.9483336955309,1
5013,0,50,13,12.4158088862896,1
5014,0,50,14,11.6774191707373,1
5015,0,50,15,10.649250805378,1
5016,0,50,16,9.73299203813076,1
5017,0,50,17,8.71535329520702,1
5018,0,50,18,7.67559884488583,1
5019,0,50,19,6.73166478425264,1
5020,0,50,20,5.64398943632841,1
5021,0,50,21,4.83986105769873,1
5022,0,50,22,4.37419935315847,1
5023,0,50,23,3.96393560245633,1
5024,0,50,24,3.56278829649091,1
5025,0,50,25,2.75512370094657,1
5026,0,50,26,1.39348026411608,0
5027,0,50,27,-1.181047283113,0
5028,0,50,28,-5.0425102263689,0
5029,0,50,29,-8.03890870511532,0
5030,0,50,30,-12.0913453251123,0
5031,0,50,31,-15.8122669905424,0
5032,0,50,32,-16.3394323438406,0
5033,0,50,33,-16.5014747977257,0
5034,0,50,34,-16.6390419602394,0
5035,0,50,35,-16.8418015241623,0
5036,0,50,36,-16.8267160952091,0
5037,0,50,37,-16.8247140347958,0
5038,0,50,38,-16.8646902143955,0
5039,0,50,39,-16.6650465428829,0
5040,0,50,40,-16.3684894144535,0
5041,0,50,41,-16.236791357398,0
5042,0,50,42,-15.667621999979,0
5043,0,50,43,-14.9195430874825,0
5044,0,50,44,-14.3906648010015,0
5045,0,50,45,-13.4833542555571,0
5046,0,50,46,-12.5128169804811,0
5047,0,50,47,-11.4213216304779,0
5048,0,50,48,-10.3814776390791,0
5049,0,50,49,-9.1613003462553,0
5050,0,50,50,-8.45034946501255,0
5051,0,50,51,-8.23046568781137,0
5052,0,50,52,-7.40351714193821,0
5053,0,50,53,-5.2871268466115,0
5054,0,50,54,-3.80525590479374,0
5055,0,50,55,-2.77778096497059,0
5056,0,50,56,-1.9330775924027,0
5057,0,50,57,-1.59530447795987,0
5058,0,50,58,-1.27194962836802,1
5059,0,50,59,-1.32493570446968,1
5060,0,50,60,-1.81015976704657,1
5061,0,50,61,-1.93676094897091,1
5062,0,50,62,-1.81260834261775,1
5063,0,50,63,-1.49404558073729,1
5064,0,50,64,-0.934108212590218,1
5065,0,50,65,-0.724355007521808,1
5066,0,50,66,-0.752960338257253,1
5067,0,50,67,-0.701298391912133,1
5068,0,50,68,-0.665925296023488,1
5069,0,50,69,-0.675814201589674,1
5070,0,50,70,-1.60516711417586,1
5071,0,50,71,-1.69373646937311,1
5072,0,50,72,-1.33313267864287,1
5073,0,50,73,-0.815288871526718,1
5074,0,50,74,-0.660938805434853,1
5075,0,50,75,-1.58064975962043,1
5076,0,50,76,-1.61387376771017,1
5077,0,50,77,0.816686551435851,1
5078,0,50,78,2.18515554815531,1
5079,0,50,79,2.97382525727153,1
5080,0,50,80,3.25303731486201,1
5081,0,50,81,3.41715019196272,1
5082,0,50,82,3.49642964825034,1
5083,0,50,83,3.5122508443892,1
5084,0,50,84,3.55603632330894,1
5085,0,50,85,3.56929864361882,1
5086,0,50,86,3.57251960039139,1
5087,0,50,87,3.58726363256574,1
5088,0,50,88,3.58927086740732,1
5089,0,50,89,3.52376341819763,1
5090,0,50,90,3.44972791522741,1
5091,0,50,91,3.3943930901587,1
5092,0,50,92,3.2894770540297,1
5093,0,50,93,3.18606385588646,1
5094,0,50,94,3.0480078831315,1
5095,0,50,95,2.89069955050945,1
5096,0,50,96,2.74951192736626,1
5097,0,50,97,2.65566709637642,1
5098,0,50,98,2.69487071037292,1
5099,0,50,99,2.86151623353362,1
5100,0,50,100,3.04677307605743,1
5101,0,49,1,26.812842220068,1
5102,0,49,2,23.5789100527763,1
5103,0,49,3,20.8080807626247,1
5104,0,49,4,17.902563482523,1
5105,0,49,5,15.4680203646421,1
5106,0,49,6,14.0381792038679,1
5107,0,49,7,13.3712133765221,1
5108,0,49,8,13.0333984047174,1
5109,0,49,9,12.9127504080534,1
5110,0,49,10,12.8873871266842,1
5111,0,49,11,12.9049527943134,1
5112,0,49,12,12.8624756336212,1
5113,0,49,13,12.3405595421791,1
5114,0,49,14,11.5693715661764,1
5115,0,49,15,10.4872448891401,1
5116,0,49,16,9.54020029306412,1
5117,0,49,17,8.5006190314889,1
5118,0,49,18,7.50056721270084,1
5119,0,49,19,6.67486926913261,1
5120,0,49,20,5.81125500798225,1
5121,0,49,21,5.10637307167053,1
5122,0,49,22,4.60557474195957,1
5123,0,49,23,4.07584005966783,1
5124,0,49,24,3.53256982937455,1
5125,0,49,25,2.52267645485699,0
5126,0,49,26,0.483327195208403,0
5127,0,49,27,-3.54001023003366,0
5128,0,49,28,-7.35104594379663,0
5129,0,49,29,-11.4432012364268,0
5130,0,49,30,-14.9229425936937,0
5131,0,49,31,-16.5236592143774,0
5132,0,49,32,-17.2747278809547,0
5133,0,49,33,-17.4673934578896,0
5134,0,49,34,-17.335406512022,0
5135,0,49,35,-17.4135457277298,0
5136,0,49,36,-17.2580924630165,0
5137,0,49,37,-17.1630389690399,0
5138,0,49,38,-16.9149175286293,0
5139,0,49,39,-16.6290428042412,0
5140,0,49,40,-16.6420581042767,0
5141,0,49,41,-16.3022358417511,0
5142,0,49,42,-15.8607657551765,0
5143,0,49,43,-15.4025233983994,0
5144,0,49,44,-14.9208092689514,0
5145,0,49,45,-14.0003889799118,0
5146,0,49,46,-12.9114000946283,0
5147,0,49,47,-11.5396101772785,0
5148,0,49,48,-10.5567405819893,0
5149,0,49,49,-9.40929035842419,0
5150,0,49,50,-8.62263835966587,0
5151,0,49,51,-8.4179977029562,0
5152,0,49,52,-8.11739477515221,0
5153,0,49,53,-6.04362867027521,0
5154,0,49,54,-3.8334040530026,0
5155,0,49,55,-2.59579768031836,0
5156,0,49,56,-1.8546020835638,0
5157,0,49,57,-1.50534269958735,0
5158,0,49,58,-1.24626576155424,1
5159,0,49,59,-1.2326146569103,1
5160,0,49,60,-1.58013480901718,1
5161,0,49,61,-1.93028745241463,1
5162,0,49,62,-1.66119027324021,1
5163,0,49,63,-1.04303338006139,1
5164,0,49,64,-0.718370157293975,1
5165,0,49,65,-0.700236986391246,1
5166,0,49,66,-0.739550935104489,1
5167,0,49,67,-0.716609916184098,1
5168,0,49,68,-0.726961226202548,1
5169,0,49,69,-0.802746444009244,1
5170,0,49,70,-2.34838567860425,1
5171,0,49,71,-1.70240633003414,1
5172,0,49,72,-1.2828158820048,1
5173,0,49,73,-0.683779984712601,1
5174,0,49,74,-1.42282124049962,1
5175,0,49,75,-3.23316488042474,1
5176,0,49,76,-2.0622902506293,1
5177,0,49,77,0.644523834038409,1
5178,0,49,78,1.75645906850696,1
5179,0,49,79,2.41944713518023,1
5180,0,49,80,2.73292883858085,1
5181,0,49,81,2.99251541867852,1
5182,0,49,82,3.17603830993176,1
5183,0,49,83,3.26674625277519,1
5184,0,49,84,3.38327461108565,1
5185,0,49,85,3.45359515398741,1
5186,0,49,86,3.50834679603577,1
5187,0,49,87,3.56442245468497,1
5188,0,49,88,3.59069483727217,1
5189,0,49,89,3.58371161296964,1
5190,0,49,90,3.57084871456027,1
5191,0,49,91,3.55945174396038,1
5192,0,49,92,3.48591543361545,1
5193,0,49,93,3.40065114200115,1
5194,0,49,94,3.27232119441032,1
5195,0,49,95,3.10998436808586,1
5196,0,49,96,2.94709050655365,1
5197,0,49,97,2.81480398401618,1
5198,0,49,98,2.85357670858502,1
5199,0,49,99,3.0658362954855,1
5200,0,49,100,3.26165464520454,1
5201,0,48,1,26.7173316478729,1
5202,0,48,2,23.3231590986252,1
5203,0,48,3,20.4531673789024,1
5204,0,48,4,17.4920370280743,1
5205,0,48,5,15.089446246624,1
5206,0,48,6,13.6640505194664,1
5207,0,48,7,12.9501411318779,1
5208,0,48,8,12.6258406043053,1
5209,0,48,9,12.531564950943,1
5210,0,48,10,12.5298624187708,1
5211,0,48,11,12.5419110059738,1
5212,0,48,12,12.4370632767677,1
5213,0,48,13,11.9411253631115,1
5214,0,48,14,11.2291182726622,1
5215,0,48,15,10.1921224147081,1
5216,0,48,16,9.21894191205502,1
5217,0,48,17,8.15194285660982,1
5218,0,48,18,7.2104626595974,1
5219,0,48,19,6.52005150914192,1
5220,0,48,20,5.84482581168413,1
5221,0,48,21,5.25540563464165,1
5222,0,48,22,4.77589843422174,1
5223,0,48,23,4.19747579470277,1
5224,0,48,24,3.56056571006775,1
5225,0,48,25,2.41318904608488,0
5226,0,48,26,0.932799852575954,0
5227,0,48,27,-1.67390085051829,0
5228,0,48,28,-7.59548921138048,0
5229,0,48,29,-12.3504749834538,0
5230,0,48,30,-15.2597752660513,0
5231,0,48,31,-16.5907483994961,0
5232,0,48,32,-18.3927163183689,0
5233,0,48,33,-19.2535769641399,0
5234,0,48,34,-18.9007501602173,0
5235,0,48,35,-18.4933552443981,0
5236,0,48,36,-17.8530140817165,0
5237,0,48,37,-17.6382690370083,0
5238,0,48,38,-17.3976248800755,0
5239,0,48,39,-17.5503143966198,0
5240,0,48,40,-17.3689455986023,0
5241,0,48,41,-17.1658184230328,0
5242,0,48,42,-16.5121099948883,0
5243,0,48,43,-15.8427586555481,0
5244,0,48,44,-15.1540131419897,0
5245,0,48,45,-14.2447849661112,0
5246,0,48,46,-13.1214631795883,0
5247,0,48,47,-11.6560439318419,0
5248,0,48,48,-10.6104096621275,0
5249,0,48,49,-9.37756383419037,0
5250,0,48,50,-8.50475946068764,0
5251,0,48,51,-8.49022577702999,0
5252,0,48,52,-8.44842638075352,0
5253,0,48,53,-6.70616492629051,0
5254,0,48,54,-3.73071593791246,0
5255,0,48,55,-2.46222903579473,0
5256,0,48,56,-1.81752652674913,0
5257,0,48,57,-1.48222827538848,0
5258,0,48,58,-1.32696917839348,1
5259,0,48,59,-1.42564289085567,1
5260,0,48,60,-1.56015733070672,1
5261,0,48,61,-1.85145990923047,1
5262,0,48,62,-1.34150830842555,1
5263,0,48,63,-0.760542540345341,1
5264,0,48,64,-0.81309250369668,1
5265,0,48,65,-0.774966062046587,1
5266,0,48,66,-0.749035253189504,1
5267,0,48,67,-0.738936157897115,1
5268,0,48,68,-0.792121911421418,1
5269,0,48,69,-1.34109320957214,1
5270,0,48,70,-1.86863676644862,1
5271,0,48,71,-1.7298819553107,1
5272,0,48,72,-1.34104589745402,1
5273,0,48,73,-0.714812893420458,1
5274,0,48,74,-2.2821740899235,1
5275,0,48,75,-3.49073904007673,1
5276,0,48,76,-2.10596018715296,1
5277,0,48,77,1.25728965550661,1
5278,0,48,78,1.27029971498996,1
5279,0,48,79,1.6616001278162,1
5280,0,48,80,2.04391539096832,1
5281,0,48,81,2.43380759656429,1
5282,0,48,82,2.71486921608448,1
5283,0,48,83,2.88399485498667,1
5284,0,48,84,3.15633928775787,1
5285,0,48,85,3.3198321685195,1
5286,0,48,86,3.42109631001949,1
5287,0,48,87,3.51424758136272,1
5288,0,48,88,3.59355849772692,1
5289,0,48,89,3.65850375592709,1
5290,0,48,90,3.71981817856431,1
5291,0,48,91,3.77451200783253,1
5292,0,48,92,3.76162276044488,1
5293,0,48,93,3.71244620159268,1
5294,0,48,94,3.61574810370803,1
5295,0,48,95,3.48213220015168,1
5296,0,48,96,3.3429045304656,1
5297,0,48,97,3.22692260891199,1
5298,0,48,98,3.26198566704988,1
5299,0,48,99,3.4594434350729,1
5300,0,48,100,3.62750766426325,1
5301,0,47,1,26.4739865362644,1
5302,0,47,2,23.0093937516212,1
5303,0,47,3,20.0994943380356,1
5304,0,47,4,17.1637535244226,1
5305,0,47,5,14.8738290369511,1
5306,0,47,6,13.4865753799677,1
5307,0,47,7,12.6632630079985,1
5308,0,47,8,12.3176921457052,1
5309,0,47,9,12.2280351966619,1
5310,0,47,10,12.2299005687237,1
5311,0,47,11,12.228087708354,1
5312,0,47,12,12.0714414864779,1
5313,0,47,13,11.5901845395565,1
5314,0,47,14,10.9196090102196,1
5315,0,47,15,9.91440251469612,1
5316,0,47,16,8.92032504081726,1
5317,0,47,17,7.79547958821058,1
5318,0,47,18,6.89943479001522,1
5319,0,47,19,6.35663222521544,1
5320,0,47,20,5.82000368088484,1
5321,0,47,21,5.32930447161198,1
5322,0,47,22,4.89903158694506,1
5323,0,47,23,4.34152187034488,1
5324,0,47,24,3.69763382524252,1
5325,0,47,25,2.52346987091005,0
5326,0,47,26,0.930198874179041,0
5327,0,47,27,-1.62088849468273,0
5328,0,47,28,-6.15376770496368,0
5329,0,47,29,-11.3253908157349,0
5330,0,47,30,-14.9445544183254,0
5331,0,47,31,-16.8073744177818,0
5332,0,47,32,-19.6048229634762,0
5333,0,47,33,-20.0786971747875,0
5334,0,47,34,-19.3373755514622,0
5335,0,47,35,-19.2628725171089,0
5336,0,47,36,-18.7559052407742,0
5337,0,47,37,-18.3945606052876,0
5338,0,47,38,-18.3418582379818,0
5339,0,47,39,-18.559766381979,0
5340,0,47,40,-18.5186922848225,0
5341,0,47,41,-18.0484486818314,0
5342,0,47,42,-17.3977824151516,0
5343,0,47,43,-16.5368793606758,0
5344,0,47,44,-15.9866788089275,0
5345,0,47,45,-15.0436063408852,0
5346,0,47,46,-13.9656568616629,0
5347,0,47,47,-12.1519714295864,0
5348,0,47,48,-10.9009609222412,0
5349,0,47,49,-9.58876726031303,0
5350,0,47,50,-8.73103286325932,0
5351,0,47,51,-8.7126474827528,0
5352,0,47,52,-8.48940072208643,0
5353,0,47,53,-5.98836741968989,0
5354,0,47,54,-3.77409684658051,0
5355,0,47,55,-2.40239636041224,0
5356,0,47,56,-1.87450600787997,0
5357,0,47,57,-1.58283036574721,0
5358,0,47,58,-1.57835356146097,1
5359,0,47,59,-1.7702362947166,1
5360,0,47,60,-1.71191167458892,1
5361,0,47,61,-1.36953038629144,1
5362,0,47,62,-0.931255019269884,1
5363,0,47,63,-0.764057788997889,1
5364,0,47,64,-0.868821412324905,1
5365,0,47,65,-0.83950146753341,1
5366,0,47,66,-0.740092146676034,1
5367,0,47,67,-0.85447145672515,1
5368,0,47,68,-1.03002331126481,1
5369,0,47,69,-1.64387154392898,1
5370,0,47,70,-1.56822294183075,1
5371,0,47,71,-1.63939998298883,1
5372,0,47,72,-1.31281364895403,1
5373,0,47,73,-0.779558475129306,1
5374,0,47,74,-2.76816002838314,1
5375,0,47,75,-3.28203672915697,1
5376,0,47,76,-2.59440521639772,1
5377,0,47,77,-0.219121914124116,1
5378,0,47,78,0.21030491507554,1
5379,0,47,79,0.785848066036124,1
5380,0,47,80,1.3462846186012,1
5381,0,47,81,1.91078812070191,1
5382,0,47,82,2.32025851681828,1
5383,0,47,83,2.60056871175766,1
5384,0,47,84,2.96964797377586,1
5385,0,47,85,3.2102028876543,1
5386,0,47,86,3.37498307600617,1
5387,0,47,87,3.49569927528501,1
5388,0,47,88,3.61847522854805,1
5389,0,47,89,3.7560057118535,1
5390,0,47,90,3.88876517117023,1
5391,0,47,91,3.99476361647248,1
5392,0,47,92,4.04473885148764,1
5393,0,47,93,4.04252145066857,1
5394,0,47,94,3.99571994319558,1
5395,0,47,95,3.9185107126832,1
5396,0,47,96,3.83914721384645,1
5397,0,47,97,3.7850419357419,1
5398,0,47,98,3.81258585304022,1
5399,0,47,99,3.93394308909774,1
5400,0,47,100,4.04925770312548,1
5401,0,46,1,26.1190943419933,1
5402,0,46,2,22.5741975605488,1
5403,0,46,3,19.6067617237568,1
5404,0,46,4,16.6608640998602,1
5405,0,46,5,14.4265844374895,1
5406,0,46,6,13.1130245774984,1
5407,0,46,7,12.3243390470743,1
5408,0,46,8,12.0047569572926,1
5409,0,46,9,11.9319930672646,1
5410,0,46,10,11.9465531408787,1
5411,0,46,11,11.9475672394037,1
5412,0,46,12,11.7855142503977,1
5413,0,46,13,11.3078881204128,1
5414,0,46,14,10.6473485976458,1
5415,0,46,15,9.65800020098686,1
5416,0,46,16,8.6802010089159,1
5417,0,46,17,7.57763452082872,1
5418,0,46,18,6.75597726553679,1
5419,0,46,19,6.31852154433727,1
5420,0,46,20,5.86027919501066,1
5421,0,46,21,5.45056714862585,1
5422,0,46,22,5.08342681080103,1
5423,0,46,23,4.58437822759151,1
5424,0,46,24,3.98448060452938,1
5425,0,46,25,2.92015612870455,0
5426,0,46,26,1.29173797463591,0
5427,0,46,27,-0.493573414991261,0
5428,0,46,28,-3.71789503004402,0
5429,0,46,29,-9.35530595481396,0
5430,0,46,30,-13.7933313548565,0
5431,0,46,31,-16.849410071969,0
5432,0,46,32,-18.7791878581047,0
5433,0,46,33,-19.5745728611946,0
5434,0,46,34,-20.1550394296646,0
5435,0,46,35,-20.3504585325718,0
5436,0,46,36,-20.1868710815907,0
5437,0,46,37,-19.3768209815025,0
5438,0,46,38,-19.4342469871044,0
5439,0,46,39,-19.2991072535515,0
5440,0,46,40,-19.4151783883572,0
5441,0,46,41,-19.1959307789803,0
5442,0,46,42,-17.8445175588131,0
5443,0,46,43,-17.2378205657005,0
5444,0,46,44,-16.5655900835991,0
5445,0,46,45,-15.6446177810431,0
5446,0,46,46,-14.0172558575869,0
5447,0,46,47,-12.3693383038044,0
5448,0,46,48,-11.121984899044,0
5449,0,46,49,-9.6761544495821,0
5450,0,46,50,-8.80208900570869,0
5451,0,46,51,-8.29087628424168,0
5452,0,46,52,-7.82162588834763,0
5453,0,46,53,-5.23911150917411,0
5454,0,46,54,-3.5903900898993,0
5455,0,46,55,-2.19836528226733,0
5456,0,46,56,-1.96943326666951,0
5457,0,46,57,-1.87560944445431,0
5458,0,46,58,-1.79847907088697,1
5459,0,46,59,-1.77145533449948,1
5460,0,46,60,-1.54683723300695,1
5461,0,46,61,-1.15015100967139,1
5462,0,46,62,-0.853783119469881,1
5463,0,46,63,-0.879162205383182,1
5464,0,46,64,-0.855264884419739,1
5465,0,46,65,-0.854860283434391,1
5466,0,46,66,-0.80312476772815,1
5467,0,46,67,-0.892329918220639,1
5468,0,46,68,-1.41582228336483,1
